pk_emissions,report_id,location_id,location_name,active,country,bu_rc_id,bu_rc_name,fiscal_year,fiscal_quarter,status,scope,media_type,halo_name,halos_subtype,emission_type,emissions_t,co2_factor,co2e_t,r11e_t,r11_factor,refrigerant,kyoto_gases_remark,halogenated_carbons_remark,source_last_updated,load_date
46f411d0cab47ee1a745e43ec856d858,1894,45,Synthetic Site 045,True,ZA,3010,SI_D_IN,2025,Q3,Approved,Scope 1,Nitrous Oxide (N2O),,,Kyoto Gases,0.021289,270.9428,5.768101,0.0,0.0,,,,2025-05-13 00:00:00.000,2026-07-10 08:00:00.000
788e45b126c7b2f436b0f74e4dba0c65,1894,45,Synthetic Site 045,True,ZA,3010,SI_D_IN,2025,Q3,Approved,Scope 1,Methane,,,Kyoto Gases,0.094571,26.4664,2.502954,0.0,0.0,,,,2025-05-13 00:00:00.000,2026-07-10 08:00:00.000
cdaf99e5bc3b1e607291e9b272a2a9d2,1894,45,Synthetic Site 045,True,,3010,SI_D_IN,2025,Q3,Approved,Scope 1,Technical Carbon Dioxide,,,Kyoto Gases,2.599545,1.0287,2.674152,0.0,0.0,,Estimation based on activity data and IPCC emission factors.,,2025-05-13 00:00:00.000,2026-07-10 08:00:00.000
49ede01e56e49ccf5b017400fb8a0433,1894,45,Synthetic Site 045,True,ZA,3010,SI_D_IN,2025,Q3,Approved,Scope 1,Halogenated Carbons,R123,HCFC,Halogenated Carbons,0.158324,77.5,12.27011,0.00316648,0.02,True,,Minor leak detected and repaired during maintenance.,2025-05-13 00:00:00.000,2026-07-10 08:00:00.000
,1894,45,Synthetic Site 045,True,ZA,3010,SI_D_IN,2025,Q3,Approved,Scope 1,Halogenated Carbons,R23 (CHF3),,Halogenated Carbons,0.234649,14835.0,3481.017915,0.0,0.0,True,,Minor leak detected and repaired during maintenance.,2025-05-13 00:00:00.000,2026-07-10 08:00:00.000
,1895,45,Synthetic Site 045,True,ZA,3010,SI_D_IN,2025,Q4,Approved,Scope 1,SF6 (emitted amount = eM),,,Kyoto Gases,0.000139,24522.3919,3.408612,0.0,0.0,,Routine annual measurement; values within expected range.,,2025-07-27 00:00:00.000,2026-07-10 08:00:00.000
,1895,45,Synthetic Site 045,True,ZA,3010,SI_D_IN,2025,Q4,Approved,Scope 1,Nitrous Oxide (N2O),,,Kyoto Gases,0.024274,265.2493,6.438662,0.0,0.0,,,,2025-07-27 00:00:00.000,2026-07-10 08:00:00.000
565ffe5eb3eb419d81269e03fd4b87e4,1895,45,Synthetic Site 045,True,ZA,3010,SI_D_IN,2025,Q4,Approved,Scope 1,Methane,,,Kyoto Gases,0.090965,27.111,2.466152,0.0,0.0,,,,2025-07-27 00:00:00.000,2026-07-10 08:00:00.000
,1895,45,Synthetic Site 045,True,ZA,3010,SI_D_IN,2025,Q4,Approved,Scope 1,Technical Carbon Dioxide,,,Kyoto Gases,2.929677,0.9765,2.86083,0.0,0.0,,,,,2026-07-10 08:00:00.000
0219b6582112f2b083185dcc5e6a262b,1895,45,Synthetic Site 045,True,ZA,3010,SI_D_IN,2025,Q4,Approved,Scope 1,Halogenated Carbons,R123,HCFC,Halogenated Carbons,0.183524,79.31,14.555288,0.00367048,0.02,True,,Minor leak detected and repaired during maintenance.,2025-07-27 00:00:00.000,2026-07-10 08:00:00.000
,1895,45,Synthetic Site 045,True,ZA,3010,SI_D_IN,2025,Q4,Approved,Scope 1,Halogenated Carbons,R23 (CHF3),HFC,Halogenated Carbons,0.260033,15058.04,3915.587315,0.0,0.0,True,,,2025-07-27 00:00:00.000,2026-07-10 08:00:00.000
af6a8ef6ba8ac93ec0412c0443f79702,1896,45,Synthetic Site 045,True,ZA,3010,SI_D_IN,2026,Q1,Approved,Scope 1,SF6 (emitted amount = eM),,,Kyoto Gases,0.00015,24356.677,3.653502,0.0,0.0,,,,2025-10-17 00:00:00.000,2026-07-10 08:00:00.000
2f9df019afb5bb221b49599577de0f74,1896,45,Synthetic Site 045,True,ZA,3010,SI_D_IN,2026,Q1,Approved,Scope 1,Nitrous Oxide (N2O),,,Kyoto Gases,0.025867,273.8377,7.08336,0.0,0.0,,,,2025-10-17 00:00:00.000,2026-07-10 08:00:00.000
8f6b26b8c2474b11a83ffb62069326e4,1896,45,Synthetic Site 045,True,ZA,3010,SI_D_IN,2026,Q1,Approved,Scope 1,Methane,,,Kyoto Gases,0.097533,26.5666,2.59112,0.0,0.0,,,,2025-10-17 00:00:00.000,2026-07-10 08:00:00.000
33471663ed66997e74608435de761b0c,1896,45,Synthetic Site 045,True,ZA,3010,SI_D_IN,2026,Q1,Approved,Scope 1,Technical Carbon Dioxide,,,Kyoto Gases,2.795097,1.0192,2.848763,0.0,0.0,,,Refrigerant charge calculated from equipment log.,2025-10-17 00:00:00.000,2026-07-10 08:00:00.000
d3de228ee5560862c38e35cf360a545c,1896,45,Synthetic Site 045,True,ZA,3010,SI_D_IN,2026,Q1,Approved,Scope 1,Halogenated Carbons,R123,HCFC,Halogenated Carbons,0.183083,77.38,14.166963,0.00366166,0.02,True,,Minor leak detected and repaired during maintenance.,2025-10-17 00:00:00.000,2026-07-10 08:00:00.000
72b37fec85494a68ba562a3686dec4c2,1896,45,Synthetic Site 045,True,ZA,3010,SI_D_IN,2026,Q1,Approved,Scope 1,Halogenated Carbons,R23 (CHF3),HFC,Halogenated Carbons,0.249934,14376.44,3593.161155,0.0,0.0,True,,Minor leak detected and repaired during maintenance.,2025-10-17 00:00:00.000,2026-07-10 08:00:00.000
,1897,45,Synthetic Site 045,True,ZA,3010,SI_D_IN,2026,Q2,In Work,Scope 1,SF6 (emitted amount = eM),,,Kyoto Gases,0.00014,24143.7756,3.380129,0.0,0.0,,,Annual refrigerant top-up recorded; leak-check performed.,2026-01-17 00:00:00.000,2026-07-10 08:00:00.000
b00ea49111a9c92de1a7691abb45f30a,1897,45,Synthetic Site 045,True,ZA,3010,SI_D_IN,2026,Q2,In Work,Scope 1,Nitrous Oxide (N2O),,,Kyoto Gases,0.027642,280.1089,7.74277,0.0,0.0,,,,2026-01-17 00:00:00.000,2026-07-10 08:00:00.000
ee5b246a4d58fa623be35b27658f963b,1897,45,Synthetic Site 045,True,ZA,3010,SI_D_IN,2026,Q2,In Work,Scope 1,Methane,,,Kyoto Gases,0.096341,27.4851,2.647942,0.0,0.0,,,Minor leak detected and repaired during maintenance.,2026-01-17 00:00:00.000,2026-07-10 08:00:00.000
08f70fb00fc2dcb370b09f808b96b5bf,1897,45,Synthetic Site 045,True,ZA,3010,SI_D_IN,2026,Q2,In Work,Scope 1,Technical Carbon Dioxide,,,Kyoto Gases,2.69845,0.9925,2.678212,0.0,0.0,,,,2026-01-17 00:00:00.000,2026-07-10 08:00:00.000
ea3b0480fc0793344f2591188a8e0f41,1897,45,Synthetic Site 045,True,ZA,3010,SI_D_IN,2026,Q2,In Work,Scope 1,Halogenated Carbons,R123,HCFC,Halogenated Carbons,0.180193,79.45,14.316334,0.00360386,0.02,False,,Minor leak detected and repaired during maintenance.,2026-01-17 00:00:00.000,2026-07-10 08:00:00.000
2a729c08b9259cd1f8c044987d79e183,1897,45,Synthetic Site 045,True,ZA,3010,SI_D_IN,2026,Q2,In Work,Scope 1,Halogenated Carbons,R23 (CHF3),HFC,Halogenated Carbons,0.236624,14891.81,3523.759649,0.0,0.0,True,,,2026-01-17 00:00:00.000,2026-07-10 08:00:00.000
5f91d31829bd23217d4a567b99fe5a84,1898,45,Synthetic Site 045,True,ZA,3010,SI_D_IN,2026,Q3,Approved,Scope 1,SF6 (emitted amount = eM),,,Kyoto Gases,0.000132,25016.5062,3.302179,0.0,0.0,,Routine annual measurement; values within expected range.,,2026-04-19 00:00:00.000,2026-07-10 08:00:00.000
,1898,45,Synthetic Site 045,True,ZA,3010,SI_D_IN,2026,Q3,Approved,Scope 1,Nitrous Oxide (N2O),,,Kyoto Gases,0.025841,271.5306,7.016622,0.0,0.0,,,,2026-04-19 00:00:00.000,2026-07-10 08:00:00.000
6bf21e7567cba7612dfaa8e8721101a0,1898,45,Synthetic Site 045,True,ZA,3010,SI_D_IN,2026,Q3,Approved,Scope 1,Methane,,,Kyoto Gases,0.097348,27.7946,2.705749,0.0,0.0,,,,2026-04-19 00:00:00.000,2026-07-10 08:00:00.000
1f9a74de699a0ac37dacaa0c9c008570,1898,45,Synthetic Site 045,True,ZA,3010,SI_D_IN,2026,Q3,Approved,Scope 1,Technical Carbon Dioxide,,,Kyoto Gases,2.780405,1.0074,2.80098,0.0,0.0,,Estimation based on activity data and IPCC emission factors.,Refrigerant charge calculated from equipment log.,2026-04-19 00:00:00.000,2026-07-10 08:00:00.000
83dbad2b892ad8f3a324223e15603945,1898,45,Synthetic Site 045,True,ZA,3010,SI_D_IN,2026,Q3,Approved,Scope 1,Halogenated Carbons,R123,HCFC,Halogenated Carbons,0.18743,77.12,14.454602,0.0037486,0.02,True,,Minor leak detected and repaired during maintenance.,2026-04-19 00:00:00.000,2026-07-10 08:00:00.000
,1898,45,Synthetic Site 045,True,ZA,3010,SI_D_IN,2026,Q3,Approved,Scope 1,Halogenated Carbons,R23 (CHF3),HFC,Halogenated Carbons,0.244136,14808.26,3615.229363,0.0,0.0,False,,Minor leak detected and repaired during maintenance.,2026-04-19 00:00:00.000,2026-07-10 08:00:00.000
e0da7c332e80a92b0e9e1436112d31d4,1899,45,Synthetic Site 045,True,ZA,3010,SI_D_IN,2026,Q4,Approved,Scope 1,SF6 (emitted amount = eM),NO HALO,,Kyoto Gases,0.000141,23999.8977,3.383986,0.0,0.0,,,,2026-08-06 00:00:00.000,2026-07-10 08:00:00.000
af1ea602c4c3274b74c758454a8fc730,1899,45,Synthetic Site 045,True,ZA,3010,SI_D_IN,2026,Q4,Approved,Scope 1,Nitrous Oxide (N2O),,,Kyoto Gases,0.023664,276.2493,6.537163,0.0,0.0,,Data sourced from metered measurements at site level.,,2026-08-06 00:00:00.000,2026-07-10 08:00:00.000
00a4cff34d445dd1672b31f547172bfc,1899,45,Synthetic Site 045,True,ZA,3010,SI_D_IN,2026,Q4,Approved,Scope 1,Methane,,,Kyoto Gases,0.089487,26.8621,2.403809,0.0,0.0,,,Minor leak detected and repaired during maintenance.,2026-08-06 00:00:00.000,2026-07-10 08:00:00.000
2506133bcc72f5adb6ff956854d06bcb,1899,45,Synthetic Site 045,True,ZA,3010,SI_D_IN,2026,Q4,Approved,Scope 1,Technical Carbon Dioxide,,,Kyoto Gases,2.65504,0.9873,2.621321,0.0,0.0,,,,2026-08-06 00:00:00.000,2026-07-10 08:00:00.000
e0027fc9111cd7eaa94c4954c135ac0e,1899,45,Synthetic Site 045,True,ZA,3010,SI_D_IN,2026,Q4,Approved,Scope 1,Halogenated Carbons,R123,HCFC,Halogenated Carbons,0.151442,79.93,12.104759,0.00302884,0.02,True,,Minor leak detected and repaired during maintenance.,2026-08-06 00:00:00.000,2026-07-10 08:00:00.000
96f1c1d909a815c26d9c9889c0e6b816,1899,45,Synthetic Site 045,True,ZA,3010,SI_D_IN,2026,Q4,Approved,Scope 1,Halogenated Carbons,R23 (CHF3),,Halogenated Carbons,0.26468,14412.38,3814.668738,0.0,0.0,True,,Minor leak detected and repaired during maintenance.,2026-08-06 00:00:00.000,2026-07-10 08:00:00.000
cd3bc76bb274989545affc6add5a0568,1900,46,Synthetic Site 046,True,PT,3006,SI_D_SI,2022,Q1,Approved,Scope 1,SF6 (emitted amount = eM),,,Kyoto Gases,0.006983,24148.8004,168.631073,0.0,0.0,,,,2021-11-16 00:00:00.000,2026-07-10 08:00:00.000
ec4eff1dc333a52e0664729b407de822,1900,46,Synthetic Site 046,True,PT,3006,SI_D_SI,2022,Q1,Approved,Scope 1,Nitrous Oxide (N2O),,,Kyoto Gases,0.045477,274.5042,12.483628,0.0,0.0,,,,2021-11-16 00:00:00.000,2026-07-10 08:00:00.000
005990788b059a7fabad085f9228e7c5,1900,46,Synthetic Site 046,True,PT,3006,SI_D_SI,2022,Q1,Approved,Scope 1,Methane,,,Kyoto Gases,0.25394,27.4531,6.97144,0.0,0.0,,Routine annual measurement; values within expected range.,,2021-11-16 00:00:00.000,2026-07-10 08:00:00.000
ea6cc9feed3294af9e35e19f050739ee,1900,46,Synthetic Site 046,True,PT,3006,SI_D_SI,2022,Q1,Approved,Scope 1,Technical Carbon Dioxide,,,Kyoto Gases,0.471123,1.0216,0.481299,0.0,0.0,,Data sourced from metered measurements at site level.,,2021-11-16 00:00:00.000,2026-07-10 08:00:00.000
,1900,46,Synthetic Site 046,True,PT,3006,SI_D_SI,2022,Q1,Approved,Scope 1,Halogenated Carbons,R410A,HFC,Halogenated Carbons,0.232411,2068.86,480.825821,0.0,0.0,True,,,2021-11-16 00:00:00.000,2026-07-10 08:00:00.000
8173670f6e1a2ca3d803361a4913fb9c,1900,46,Synthetic Site 046,True,PT,3006,SI_D_SI,2022,Q1,Approved,Scope 1,Halogenated Carbons,R11,CFC,Halogenated Carbons,0.187953,4806.9,903.471276,0.187953,1.0,True,,Minor leak detected and repaired during maintenance.,2021-11-16 00:00:00.000,2026-07-10 08:00:00.000
f3b88d062d57def01d5d4d23aca9cdcd,1901,46,Synthetic Site 046,True,PT,3006,SI_D_SI,2022,Q2,Approved,Scope 1,SF6 (emitted amount = eM),,,Kyoto Gases,0.008111,23961.2573,194.349758,0.0,0.0,,,,2022-01-24 00:00:00.000,2026-07-10 08:00:00.000
,1901,46,Synthetic Site 046,True,PT,3006,SI_D_SI,2022,Q2,Approved,Scope 1,Nitrous Oxide (N2O),,,Kyoto Gases,0.039155,269.3323,10.545706,0.0,0.0,,,Annual refrigerant top-up recorded; leak-check performed.,,2026-07-10 08:00:00.000
a548f650b1e7a677848d0da7f9880a8f,1901,46,Synthetic Site 046,True,PT,3006,SI_D_SI,2022,Q2,Approved,Scope 1,Methane,,,Kyoto Gases,0.313574,27.3804,8.585782,0.0,0.0,,,Annual refrigerant top-up recorded; leak-check performed.,2022-01-24 00:00:00.000,2026-07-10 08:00:00.000
,1901,46,Synthetic Site 046,True,PT,3006,SI_D_SI,2022,Q2,Approved,Scope 1,Technical Carbon Dioxide,,,Kyoto Gases,0.456137,1.0232,0.466719,0.0,0.0,,,,2022-01-24 00:00:00.000,2026-07-10 08:00:00.000
,1901,46,Synthetic Site 046,True,PT,3006,SI_D_SI,2022,Q2,Approved,Scope 1,Halogenated Carbons,R410A,,Halogenated Carbons,0.293628,2136.53,627.345031,0.0,0.0,True,,Refrigerant charge calculated from equipment log.,2022-01-24 00:00:00.000,2026-07-10 08:00:00.000
03d8a54ebe098e8e6c8db812758b2a18,1901,46,Synthetic Site 046,True,PT,3006,SI_D_SI,2022,Q2,Approved,Scope 1,Halogenated Carbons,R11,CFC,Halogenated Carbons,0.164015,4871.73,799.036796,0.164015,1.0,True,,Minor leak detected and repaired during maintenance.,2022-01-24 00:00:00.000,2026-07-10 08:00:00.000
698ec3682713e8370604dad96e0f6c5e,1902,46,Synthetic Site 046,True,PT,3006,SI_D_SI,2022,Q3,Approved,Scope 1,SF6 (emitted amount = eM),,,Kyoto Gases,0.007576,24001.8721,181.838183,0.0,0.0,,Estimation based on activity data and IPCC emission factors.,Minor leak detected and repaired during maintenance.,2022-05-03 00:00:00.000,2026-07-10 08:00:00.000
b7b0e2e83339217bf48b4be8e9e0a802,1902,46,Synthetic Site 046,True,PT,3006,SI_D_SI,2022,Q3,Approved,Scope 1,Nitrous Oxide (N2O),NO HALO,,Kyoto Gases,0.037919,274.5998,10.41255,0.0,0.0,,Routine annual measurement; values within expected range.,,2022-05-03 00:00:00.000,2026-07-10 08:00:00.000
72e812cfccb15df5d6a72a2a7e1c56bf,1902,46,Synthetic Site 046,True,PT,3006,SI_D_SI,2022,Q3,Approved,Scope 1,Methane,,,Kyoto Gases,0.315282,27.0688,8.534305,0.0,0.0,,,,2022-05-03 00:00:00.000,2026-07-10 08:00:00.000
a919ab03ad49e4ffd1fb877830baad3d,1902,46,Synthetic Site 046,True,PT,3006,SI_D_SI,2022,Q3,Approved,Scope 1,Technical Carbon Dioxide,,,Kyoto Gases,0.503332,0.9707,0.488584,0.0,0.0,,,,2022-05-03 00:00:00.000,2026-07-10 08:00:00.000
,1902,46,Synthetic Site 046,True,PT,3006,SI_D_SI,2022,Q3,Approved,Scope 1,Halogenated Carbons,R410A,HFC,Halogenated Carbons,0.281611,2047.96,576.728064,0.0,0.0,True,,Refrigerant charge calculated from equipment log.,2022-05-03 00:00:00.000,2026-07-10 08:00:00.000
127d045ecf836baf2cb7719a6cdf6292,1902,46,Synthetic Site 046,True,PT,3006,SI_D_SI,2022,Q3,Approved,Scope 1,Halogenated Carbons,R11,,Halogenated Carbons,0.201715,4824.58,973.190155,0.201715,1.0,True,,Minor leak detected and repaired during maintenance.,2022-05-03 00:00:00.000,2026-07-10 08:00:00.000
be09dd834598e94f9d7c6223435e0444,1903,46,Synthetic Site 046,True,PT,3006,SI_D_SI,2022,Q4,Approved,Scope 1,SF6 (emitted amount = eM),,,Kyoto Gases,0.008578,24335.2836,208.748063,0.0,0.0,,,Minor leak detected and repaired during maintenance.,2022-07-20 00:00:00.000,2026-07-10 08:00:00.000
6397eb7b336fdd86b3fa676333de92fc,1903,46,Synthetic Site 046,True,PT,3006,SI_D_SI,2022,Q4,Approved,Scope 1,Nitrous Oxide (N2O),,,Kyoto Gases,0.043125,276.8115,11.937496,0.0,0.0,,,,2022-07-20 00:00:00.000,2026-07-10 08:00:00.000
fde79d73c25d3ab4877f6cc163f25016,1903,46,Synthetic Site 046,True,PT,3006,SI_D_SI,2022,Q4,Approved,Scope 1,Methane,NO HALO,,Kyoto Gases,0.280582,27.109,7.606297,0.0,0.0,,,,2022-07-20 00:00:00.000,2026-07-10 08:00:00.000
8ecbf144abc7f03910e06cbec030ddec,1903,46,Synthetic Site 046,True,PT,3006,SI_D_SI,2022,Q4,Approved,Scope 1,Technical Carbon Dioxide,,,Kyoto Gases,0.478371,1.0135,0.484829,0.0,0.0,,,,2022-07-20 00:00:00.000,2026-07-10 08:00:00.000
f71df4c3b83b2362b8ccd7eafd52ee01,1903,46,Synthetic Site 046,True,PT,3006,SI_D_SI,2022,Q4,Approved,Scope 1,Halogenated Carbons,R410A,HFC,Halogenated Carbons,0.239016,2146.42,513.028723,0.0,0.0,True,,Refrigerant charge calculated from equipment log.,2022-07-20 00:00:00.000,2026-07-10 08:00:00.000
2bbbe4c4b2e4bf163b821e779cf94815,1903,46,Synthetic Site 046,True,PT,3006,SI_D_SI,2022,Q4,Approved,Scope 1,Halogenated Carbons,R11,CFC,Halogenated Carbons,0.199722,4617.1,922.136446,0.199722,1.0,True,,,2022-07-20 00:00:00.000,2026-07-10 08:00:00.000
8e47df186c151be89b9e2d29db538120,1904,46,Synthetic Site 046,True,PT,3006,SI_D_SI,2023,Q1,Approved,Scope 1,SF6 (emitted amount = eM),NO HALO,,Kyoto Gases,0.006813,23737.8219,161.725781,0.0,0.0,,,Minor leak detected and repaired during maintenance.,2022-10-18 00:00:00.000,2026-07-10 08:00:00.000
,1904,46,Synthetic Site 046,True,PT,3006,SI_D_SI,2023,Q1,Approved,Scope 1,Nitrous Oxide (N2O),,,Kyoto Gases,0.039399,271.8857,10.712025,0.0,0.0,,,,2022-10-18 00:00:00.000,2026-07-10 08:00:00.000
d46ff5396511a6e75d742933fc7d99fa,1904,46,Synthetic Site 046,True,PT,3006,SI_D_SI,2023,Q1,Approved,Scope 1,Methane,,,Kyoto Gases,0.247466,26.8421,6.642507,0.0,0.0,,Routine annual measurement; values within expected range.,,2022-10-18 00:00:00.000,2026-07-10 08:00:00.000
,1904,46,Synthetic Site 046,True,PT,3006,SI_D_SI,2023,Q1,Approved,Scope 1,Technical Carbon Dioxide,,,Kyoto Gases,0.50629,1.029,0.520972,0.0,0.0,,,,2022-10-18 00:00:00.000,2026-07-10 08:00:00.000
448ef8d5b2011e98ce563967f8e47da1,1904,46,Synthetic Site 046,True,PT,3006,SI_D_SI,2023,Q1,Approved,Scope 1,Halogenated Carbons,R410A,HFC,Halogenated Carbons,0.240234,2147.94,516.008218,0.0,0.0,True,,,2022-10-18 00:00:00.000,2026-07-10 08:00:00.000
995a002d42379f72b071f4328adb04c6,1904,46,Synthetic Site 046,True,PT,3006,SI_D_SI,2023,Q1,Approved,Scope 1,Halogenated Carbons,R11,,Halogenated Carbons,0.167952,4877.37,819.164046,0.167952,1.0,True,,Minor leak detected and repaired during maintenance.,2022-10-18 00:00:00.000,2026-07-10 08:00:00.000
d842670866aa81fcb33334d450e8e0cf,1905,46,Synthetic Site 046,True,PT,3006,SI_D_SI,2023,Q2,Approved,Scope 1,SF6 (emitted amount = eM),,,Kyoto Gases,0.007357,23855.8136,175.507221,0.0,0.0,,,,2023-02-11 00:00:00.000,2026-07-10 08:00:00.000
d43755cbd05e69cc32f66ad941a824fa,1905,46,Synthetic Site 046,True,PT,3006,SI_D_SI,2023,Q2,Approved,Scope 1,Nitrous Oxide (N2O),,,Kyoto Gases,0.037627,280.2688,10.545674,0.0,0.0,,,,2023-02-11 00:00:00.000,2026-07-10 08:00:00.000
f536a00cc182c10d5d5c2e28e09e7187,1905,46,Synthetic Site 046,True,PT,3006,SI_D_SI,2023,Q2,Approved,Scope 1,Methane,,,Kyoto Gases,0.304082,26.3063,7.999272,0.0,0.0,,,Annual refrigerant top-up recorded; leak-check performed.,2023-02-11 00:00:00.000,2026-07-10 08:00:00.000
2b1206c5edc32443cba52a7f6e480386,1905,46,Synthetic Site 046,True,PT,3006,SI_D_SI,2023,Q2,Approved,Scope 1,Technical Carbon Dioxide,,,Kyoto Gases,0.498535,0.9736,0.485374,0.0,0.0,,,,2023-02-11 00:00:00.000,2026-07-10 08:00:00.000
,1905,46,Synthetic Site 046,True,PT,3006,SI_D_SI,2023,Q2,Approved,Scope 1,Halogenated Carbons,R410A,HFC,Halogenated Carbons,0.254809,2123.58,541.107296,0.0,0.0,True,,Refrigerant charge calculated from equipment log.,2023-02-11 00:00:00.000,2026-07-10 08:00:00.000
becb40fcacc6d85e80df405187edb055,1905,46,Synthetic Site 046,True,PT,3006,SI_D_SI,2023,Q2,Approved,Scope 1,Halogenated Carbons,R11,CFC,Halogenated Carbons,0.19521,4836.18,944.070698,0.19521,1.0,True,,Minor leak detected and repaired during maintenance.,2023-02-11 00:00:00.000,2026-07-10 08:00:00.000
,1906,46,Synthetic Site 046,True,PT,3006,SI_D_SI,2023,Q3,Approved,Scope 1,SF6 (emitted amount = eM),,,Kyoto Gases,0.008537,24970.0271,213.169121,0.0,0.0,,,,2023-04-20 00:00:00.000,2026-07-10 08:00:00.000
,1906,46,Synthetic Site 046,True,PT,3006,SI_D_SI,2023,Q3,Approved,Scope 1,Nitrous Oxide (N2O),NO HALO,,Kyoto Gases,0.039963,274.7847,10.981221,0.0,0.0,,,Annual refrigerant top-up recorded; leak-check performed.,2023-04-20 00:00:00.000,2026-07-10 08:00:00.000
a137f6c5b87704f27c169fbc2c3a050d,1906,46,Synthetic Site 046,True,PT,3006,SI_D_SI,2023,Q3,Approved,Scope 1,Methane,,,Kyoto Gases,0.255184,27.5857,7.039429,0.0,0.0,,,Annual refrigerant top-up recorded; leak-check performed.,2023-04-20 00:00:00.000,2026-07-10 08:00:00.000
08ee25645063f44766e7c1f716c5d194,1906,46,Synthetic Site 046,True,PT,3006,SI_D_SI,2023,Q3,Approved,Scope 1,Technical Carbon Dioxide,NO HALO,,Kyoto Gases,0.442068,0.9889,0.437161,0.0,0.0,,,Annual refrigerant top-up recorded; leak-check performed.,2023-04-20 00:00:00.000,2026-07-10 08:00:00.000
b74e7327dfe5368ee2156b09bccdbf4e,1906,46,Synthetic Site 046,True,PT,3006,SI_D_SI,2023,Q3,Approved,Scope 1,Halogenated Carbons,R410A,HFC,Halogenated Carbons,0.248591,2133.87,530.460877,0.0,0.0,True,,Refrigerant charge calculated from equipment log.,2023-04-20 00:00:00.000,2026-07-10 08:00:00.000
6f29340efa4713d0b1602a282852343d,1906,46,Synthetic Site 046,True,PT,3006,SI_D_SI,2023,Q3,Approved,Scope 1,Halogenated Carbons,R11,,Halogenated Carbons,0.158408,4824.33,764.212467,0.158408,1.0,True,,Minor leak detected and repaired during maintenance.,2023-04-20 00:00:00.000,2026-07-10 08:00:00.000
6f0ba80c4a461acd8ad94c4c1789561c,1907,46,Synthetic Site 046,True,PT,3006,SI_D_SI,2023,Q4,In Work,Scope 1,SF6 (emitted amount = eM),,,Kyoto Gases,0.00734,24344.8173,178.690959,0.0,0.0,,,Minor leak detected and repaired during maintenance.,2023-07-21 00:00:00.000,2026-07-10 08:00:00.000
ff6ba8bdf2771ffc86b890a259b6a463,1907,46,Synthetic Site 046,True,PT,3006,SI_D_SI,2023,Q4,In Work,Scope 1,Nitrous Oxide (N2O),,,Kyoto Gases,0.037619,265.3965,9.983951,0.0,0.0,,,Annual refrigerant top-up recorded; leak-check performed.,2023-07-21 00:00:00.000,2026-07-10 08:00:00.000
,1907,46,Synthetic Site 046,True,PT,3006,SI_D_SI,2023,Q4,In Work,Scope 1,Methane,,,Kyoto Gases,0.299886,26.7657,8.026659,0.0,0.0,,,,2023-07-21 00:00:00.000,2026-07-10 08:00:00.000
756a23917dd27dc9871db6d6ded7b265,1907,46,Synthetic Site 046,True,PT,3006,SI_D_SI,2023,Q4,In Work,Scope 1,Technical Carbon Dioxide,,,Kyoto Gases,0.393745,0.9761,0.384334,0.0,0.0,,Data sourced from metered measurements at site level.,,2023-07-21 00:00:00.000,2026-07-10 08:00:00.000
e93fd0a97a6708178166bbcba9f8319f,1907,46,Synthetic Site 046,True,PT,3006,SI_D_SI,2023,Q4,In Work,Scope 1,Halogenated Carbons,R410A,HFC,Halogenated Carbons,0.285019,2100.03,598.548451,0.0,0.0,True,,Refrigerant charge calculated from equipment log.,2023-07-21 00:00:00.000,2026-07-10 08:00:00.000
,1907,46,Synthetic Site 046,True,PT,3006,SI_D_SI,2023,Q4,In Work,Scope 1,Halogenated Carbons,R11,,Halogenated Carbons,0.153255,4802.63,736.027061,0.153255,1.0,True,,Minor leak detected and repaired during maintenance.,2023-07-21 00:00:00.000,2026-07-10 08:00:00.000
905012e1d6b2b898ef44317e387d3aad,1908,46,Synthetic Site 046,True,PT,3006,SI_D_SI,2024,Q1,Approved,Scope 1,SF6 (emitted amount = eM),NO HALO,,Kyoto Gases,0.007931,23838.3075,189.061617,0.0,0.0,,Estimation based on activity data and IPCC emission factors.,,2023-11-13 00:00:00.000,2026-07-10 08:00:00.000
2c30a83fd6ba9f33751c7e88e8c746e2,1908,46,Synthetic Site 046,True,PT,3006,SI_D_SI,2024,Q1,Approved,Scope 1,Nitrous Oxide (N2O),,,Kyoto Gases,0.043757,277.8957,12.159882,0.0,0.0,,Routine annual measurement; values within expected range.,Annual refrigerant top-up recorded; leak-check performed.,2023-11-13 00:00:00.000,2026-07-10 08:00:00.000
,1908,46,Synthetic Site 046,True,PT,3006,SI_D_SI,2024,Q1,Approved,Scope 1,Methane,,,Kyoto Gases,0.243691,26.4354,6.442069,0.0,0.0,,,,2023-11-13 00:00:00.000,2026-07-10 08:00:00.000
7f48aca90ef96dc9f0c3ad7e2a9da51b,1908,46,Synthetic Site 046,True,PT,3006,SI_D_SI,2024,Q1,Approved,Scope 1,Technical Carbon Dioxide,,,Kyoto Gases,0.517484,0.9968,0.515828,0.0,0.0,,Data sourced from metered measurements at site level.,,2023-11-13 00:00:00.000,2026-07-10 08:00:00.000
361a8a034b8c23183be65fb3c6c6276c,1908,46,Synthetic Site 046,True,PT,3006,SI_D_SI,2024,Q1,Approved,Scope 1,Halogenated Carbons,R410A,HFC,Halogenated Carbons,0.276638,2111.58,584.143268,0.0,0.0,True,,Refrigerant charge calculated from equipment log.,2023-11-13 00:00:00.000,2026-07-10 08:00:00.000
