pk_energy,report_id,location_id,location_name,active,country,bu_rc_id,bu_rc_name,fiscal_year,fiscal_quarter,scope,status,media_type,halo_name,amount_consumed_mwh,emissions_t,co2_factor,co2e_t,source_last_updated,load_date
63fcc22664c3ceaf75ff30f8a9f88f4e,2150,58,Synthetic Site 058,True,IT,3005,SI_D_MO,2024,Q3,Scope 1,Approved,Wood Pellets,,14.194,,0.0268,0.3804,2024-05-01 00:00:00,2026-07-10 08:00:00.000
7c82af3c47838fa6021bfaa8d56b7b85,2150,58,Synthetic Site 058,True,IT,3005,SI_D_MO,2024,Q3,Scope 1,Approved,Heating Oil,,49.851,,0.2451,12.2185,2024-05-01 00:00:00,2026-07-10 08:00:00.000
fa730d571c1852ebf8501d8affa18e74,2151,58,Synthetic Site 058,True,IT,3005,SI_D_MO,2024,Q4,Scope 2,In Work,Electricity,,394.845,,0.3283,129.6276,2024-08-01 00:00:00,2026-07-10 08:00:00.000
c4c2e1993124e8cb571f28b1c7b9acfc,2151,58,Synthetic Site 058,True,IT,3005,SI_D_MO,2024,Q4,Scope 1,Approved,Natural Gas,,176.62,,0.1959,34.5999,2024-08-01 00:00:00,2026-07-10 08:00:00.000
926fa4bde42f60910ba022b5f7e85a22,2151,58,Synthetic Site 058,True,IT,3005,SI_D_MO,2024,Q4,Scope 1,Approved,Hydrogen,,32.048,,0.0,0.0,2024-08-01 00:00:00,2026-07-10 08:00:00.000
37ce183ec596cc65da07d7994c9a9a4d,2151,58,Synthetic Site 058,True,IT,3005,SI_D_MO,2024,Q4,Scope 1,Approved,Wood Pellets,,18.288,,0.0241,0.4407,2024-08-01 00:00:00,2026-07-10 08:00:00.000
63cbf3bbc53ad4d279e5fa4137fbd08a,2151,58,Synthetic Site 058,True,IT,3005,SI_D_MO,2024,Q4,Scope 1,Approved,Heating Oil,,61.721,,0.2685,16.5721,2024-08-01 00:00:00,2026-07-10 08:00:00.000
d4de25ee25c610983e4a3c1b1f9665ff,2152,58,Synthetic Site 058,True,IT,3005,SI_D_MO,2025,Q1,Scope 2,Approved,Electricity,,453.56,,0.3292,149.312,2024-11-01 00:00:00,2026-07-10 08:00:00.000
e25be13d806a5db9668a83aef6049349,2152,58,Synthetic Site 058,True,IT,3005,SI_D_MO,2025,Q1,Scope 1,Approved,Natural Gas,,196.824,,0.1969,38.7546,2024-11-01 00:00:00,2026-07-10 08:00:00.000
0e1bfdaf431160997de8600aeaeac19f,2152,58,Synthetic Site 058,True,IT,3005,SI_D_MO,2025,Q1,Scope 1,Approved,Hydrogen,,35.952,,0.0,0.0,2024-11-01 00:00:00,2026-07-10 08:00:00.000
7d869ef9fdc9c4259ed57c54db6dd9a3,2152,58,Synthetic Site 058,True,IT,3005,SI_D_MO,2025,Q1,Scope 1,Approved,Wood Pellets,,21.5,,0.0234,0.5031,2024-11-01 00:00:00,2026-07-10 08:00:00.000
c74f35faa35bcd948cc39f302e443422,2152,58,Synthetic Site 058,True,IT,3005,SI_D_MO,2025,Q1,Scope 1,Approved,Heating Oil,,72.453,,0.2444,17.7075,2024-11-01 00:00:00,2026-07-10 08:00:00.000
f870f1d62dd85e1e824a9ca753f8b68d,2153,58,Synthetic Site 058,True,IT,3005,SI_D_MO,2025,Q2,Scope 2,Approved,Electricity,,359.838,,0.3216,115.7239,2025-02-01 00:00:00,2026-07-10 08:00:00.000
c6ed2b595e01b19fdfa126ba56aa890d,2153,58,Synthetic Site 058,True,IT,3005,SI_D_MO,2025,Q2,Scope 1,Approved,Natural Gas,,168.48,,0.1901,32.028,2025-02-01 00:00:00,2026-07-10 08:00:00.000
b746f4936b52e7ae3cfd27c46759a376,2153,58,Synthetic Site 058,True,IT,3005,SI_D_MO,2025,Q2,Scope 1,Approved,Hydrogen,,29.796,,0.0,0.0,2025-02-01 00:00:00,2026-07-10 08:00:00.000
b4f7ece8ff1f244a1c54ab3be07efc19,2153,58,Synthetic Site 058,True,IT,3005,SI_D_MO,2025,Q2,Scope 1,Approved,Wood Pellets,,17.069,,0.0267,0.4557,2025-02-01 00:00:00,2026-07-10 08:00:00.000
2e755cc3a98fe11c7ea6381d5450e085,2153,58,Synthetic Site 058,True,IT,3005,SI_D_MO,2025,Q2,Scope 1,Approved,Heating Oil,,60.076,,0.2501,15.025,2025-02-01 00:00:00,2026-07-10 08:00:00.000
891fc4d638f906897166c2eab365bb90,2154,58,Synthetic Site 058,True,IT,3005,SI_D_MO,2025,Q3,Scope 2,In Work,Electricity,,301.445,,0.3178,95.7992,2025-05-01 00:00:00,2026-07-10 08:00:00.000
209a05beb0536e27d69285c937857e6b,2154,58,Synthetic Site 058,True,IT,3005,SI_D_MO,2025,Q3,Scope 1,Approved,Natural Gas,,146.648,,0.185,27.1299,2025-05-01 00:00:00,2026-07-10 08:00:00.000
f89c50cb6f5b65ac46fc02d9db07ed70,2154,58,Synthetic Site 058,True,IT,3005,SI_D_MO,2025,Q3,Scope 1,Approved,Hydrogen,,25.45,,0.0,0.0,2025-05-01 00:00:00,2026-07-10 08:00:00.000
2b52776cf7c1266a0a3be9643e186ed4,2154,58,Synthetic Site 058,True,IT,3005,SI_D_MO,2025,Q3,Scope 1,Approved,Wood Pellets,,13.974,,0.0231,0.3228,2025-05-01 00:00:00,2026-07-10 08:00:00.000
5f2f189669d3062125ff1ed81c2a7922,2154,58,Synthetic Site 058,True,IT,3005,SI_D_MO,2025,Q3,Scope 1,Approved,Heating Oil,,47.71,,0.2422,11.5554,2025-05-01 00:00:00,2026-07-10 08:00:00.000
c9b879349e29937ac38daebb7473c19c,2155,58,Synthetic Site 058,True,IT,3005,SI_D_MO,2025,Q4,Scope 2,Approved,Electricity,,398.597,,0.3302,131.6167,2025-08-01 00:00:00,2026-07-10 08:00:00.000
7af84604edafa13d1efb7c9b6918e7ed,2155,58,Synthetic Site 058,True,IT,3005,SI_D_MO,2025,Q4,Scope 1,Approved,Natural Gas,,158.194,,0.1868,29.5506,2025-08-01 00:00:00,2026-07-10 08:00:00.000
282294f68f7bb4923867c66a5bbfdb17,2155,58,Synthetic Site 058,True,IT,3005,SI_D_MO,2025,Q4,Scope 1,Approved,Hydrogen,,27.342,,0.0,0.0,2025-08-01 00:00:00,2026-07-10 08:00:00.000
aa080adb1ebcdca64d1e2cf4def10fbf,2155,58,Synthetic Site 058,True,IT,3005,SI_D_MO,2025,Q4,Scope 1,Approved,Wood Pellets,,16.799,,0.0227,0.3813,2025-08-01 00:00:00,2026-07-10 08:00:00.000
b7f670d9dcd8fbadaadc1da40640b16a,2155,58,Synthetic Site 058,True,IT,3005,SI_D_MO,2025,Q4,Scope 1,Approved,Heating Oil,,63.945,,0.2677,17.1181,2025-08-01 00:00:00,2026-07-10 08:00:00.000
f06317533433547e20fd3d57efd3c242,2156,58,Synthetic Site 058,True,IT,3005,SI_D_MO,2026,Q1,Scope 2,Approved,Electricity,,413.582,,0.323,133.587,2025-11-01 00:00:00,2026-07-10 08:00:00.000
7188761b8d67570056a3ae372e957bb9,2156,58,Synthetic Site 058,True,IT,3005,SI_D_MO,2026,Q1,Scope 1,Approved,Natural Gas,,202.705,,0.1891,38.3315,2025-11-01 00:00:00,2026-07-10 08:00:00.000
bc16d7427cd8811704a1d90bcc6b2ffa,2156,58,Synthetic Site 058,True,IT,3005,SI_D_MO,2026,Q1,Scope 1,Approved,Hydrogen,,33.094,,0.0,0.0,2025-11-01 00:00:00,2026-07-10 08:00:00.000
f8ca67a2f17059f3b4fef3c71997e2b6,2156,58,Synthetic Site 058,True,IT,3005,SI_D_MO,2026,Q1,Scope 1,Approved,Wood Pellets,,19.131,,0.0268,0.5127,2025-11-01 00:00:00,2026-07-10 08:00:00.000
6d1af8a5cc494b56d652b4d9d7404615,2156,58,Synthetic Site 058,True,IT,3005,SI_D_MO,2026,Q1,Scope 1,Approved,Heating Oil,,72.941,,0.2674,19.5044,2025-11-01 00:00:00,2026-07-10 08:00:00.000
c44442d0126d8767bd2c2e2faa63c655,2157,58,Synthetic Site 058,True,IT,3005,SI_D_MO,2026,Q2,Scope 2,Approved,Electricity,,363.218,,0.3204,116.375,2026-02-01 00:00:00,2026-07-10 08:00:00.000
3c1fff2b08326fd578141c1577a84713,2157,58,Synthetic Site 058,True,IT,3005,SI_D_MO,2026,Q2,Scope 1,Approved,Natural Gas,,169.606,,0.1827,30.987,2026-02-01 00:00:00,2026-07-10 08:00:00.000
f8ccbe6efaac5c7c8249bfed564e3324,2157,58,Synthetic Site 058,True,IT,3005,SI_D_MO,2026,Q2,Scope 1,Approved,Hydrogen,,27.543,,0.0,0.0,2026-02-01 00:00:00,2026-07-10 08:00:00.000
7d9675f3938a454f69575bbb97e01573,2157,58,Synthetic Site 058,True,IT,3005,SI_D_MO,2026,Q2,Scope 1,Approved,Wood Pellets,,17.539,,0.0253,0.4437,2026-02-01 00:00:00,2026-07-10 08:00:00.000
c6178b12fc39a72a43df272eeb1dcc58,2157,58,Synthetic Site 058,True,IT,3005,SI_D_MO,2026,Q2,Scope 1,In Work,Heating Oil,,60.328,,0.2835,17.103,2026-02-01 00:00:00,2026-07-10 08:00:00.000
5c011c44c253c87e5ade111b9b3077da,2158,58,Synthetic Site 058,True,IT,3005,SI_D_MO,2026,Q3,Scope 2,Approved,Electricity,,326.776,,0.3261,106.5617,2026-05-01 00:00:00,2026-07-10 08:00:00.000
f7ddcd24ef18eebaf523b6d2f6e8720c,2158,58,Synthetic Site 058,True,IT,3005,SI_D_MO,2026,Q3,Scope 1,Approved,Natural Gas,,150.196,,0.2117,31.7965,2026-05-01 00:00:00,2026-07-10 08:00:00.000
4a9cc857c796eab82f693871d21fe085,2158,58,Synthetic Site 058,True,IT,3005,SI_D_MO,2026,Q3,Scope 1,Approved,Hydrogen,,23.584,,0.0,0.0,2026-05-01 00:00:00,2026-07-10 08:00:00.000
610a7de0b42df3b264a7afd992f91e24,2158,58,Synthetic Site 058,True,IT,3005,SI_D_MO,2026,Q3,Scope 1,Approved,Wood Pellets,,15.125,,0.0235,0.3554,2026-05-01 00:00:00,2026-07-10 08:00:00.000
dce8a2342145a7e8c4fd48c411f2a628,2158,58,Synthetic Site 058,True,IT,3005,SI_D_MO,2026,Q3,Scope 1,Approved,Heating Oil,,53.322,,0.2546,13.5758,2026-05-01 00:00:00,2026-07-10 08:00:00.000
500edafc0ad744741d204d20901cdd4e,2159,58,Synthetic Site 058,True,IT,3005,SI_D_MO,2026,Q4,Scope 2,Approved,Electricity,,351.022,,0.3194,112.1164,2026-08-01 00:00:00,2026-07-10 08:00:00.000
92532e647af334d4de2a4de649f04509,2159,58,Synthetic Site 058,True,IT,3005,SI_D_MO,2026,Q4,Scope 1,Approved,Natural Gas,,169.689,,0.1932,32.7839,2026-08-01 00:00:00,2026-07-10 08:00:00.000
b22b77d5f61dc51349e6cd85cb35375a,2159,58,Synthetic Site 058,True,IT,3005,SI_D_MO,2026,Q4,Scope 1,Approved,Hydrogen,,30.554,,0.0,0.0,2026-08-01 00:00:00,2026-07-10 08:00:00.000
d727e7be7d877602e0536e117fbe68b5,2159,58,Synthetic Site 058,True,IT,3005,SI_D_MO,2026,Q4,Scope 1,Approved,Wood Pellets,,16.89,,0.0228,0.3851,2026-08-01 00:00:00,2026-07-10 08:00:00.000
fd5dcb5ace01f0ae6c34be08ad5f3f09,2159,58,Synthetic Site 058,True,IT,3005,SI_D_MO,2026,Q4,Scope 1,Approved,Heating Oil,,63.372,,0.2884,18.2765,2026-08-01 00:00:00,2026-07-10 08:00:00.000
93a2bda5dee3e65c712de7a9b2d37cab,2160,59,Synthetic Site 059,True,HU,3002,SI_D_ED,2022,Q1,Scope 2,Approved,Electricity,,280.862,,0.2431,68.2776,2021-11-01 00:00:00,2026-07-10 08:00:00.000
97c958741e205275f511a889928dc765,2160,59,Synthetic Site 059,True,HU,3002,SI_D_ED,2022,Q1,Scope 1,Approved,Natural Gas,,139.66,,0.2166,30.2504,2021-11-01 00:00:00,2026-07-10 08:00:00.000
96d65384d451d00be71223d90772b2b9,2160,59,Synthetic Site 059,True,HU,3002,SI_D_ED,2022,Q1,Scope 1,Approved,Acetylene,,41.605,,0.2366,9.8437,2021-11-01 00:00:00,2026-07-10 08:00:00.000
a3f31a206ac1681322d7008b44ce4bbb,2160,59,Synthetic Site 059,True,HU,3002,SI_D_ED,2022,Q1,Other,Approved,Photovoltaics - Own Consumed,,36.144,,0.0,0.0,2021-11-01 00:00:00,2026-07-10 08:00:00.000
55ef37527e683e189c610802998cd923,2160,59,Synthetic Site 059,True,HU,3002,SI_D_ED,2022,Q1,Scope 1,Approved,Diesel,,41.762,,0.2586,10.7997,2021-11-01 00:00:00,2026-07-10 08:00:00.000
86a5c6bd216cc5ecbb46a6bfd477434d,2160,59,Synthetic Site 059,True,HU,3002,SI_D_ED,2022,Q1,Scope 1,Approved,Heating Oil,,32.0,,0.2483,7.9456,2021-11-01 00:00:00,2026-07-10 08:00:00.000
9886d07238c0b8adccafacf34119e418,2161,59,Synthetic Site 059,True,HU,3002,SI_D_ED,2022,Q2,Scope 2,Approved,Electricity,,220.605,,0.2502,55.1954,2022-02-01 00:00:00,2026-07-10 08:00:00.000
bac4ba8e643c5ba6fad133d01235cf06,2161,59,Synthetic Site 059,True,HU,3002,SI_D_ED,2022,Q2,Scope 1,Approved,Natural Gas,,105.854,,0.214,22.6528,2022-02-01 00:00:00,2026-07-10 08:00:00.000
9c93f7f172a88feec2929cff5372de14,2161,59,Synthetic Site 059,True,HU,3002,SI_D_ED,2022,Q2,Scope 1,Approved,Acetylene,,35.715,,0.2591,9.2538,2022-02-01 00:00:00,2026-07-10 08:00:00.000
5aa5a59fbb331b737e55b75cde7d0f3c,2161,59,Synthetic Site 059,True,HU,3002,SI_D_ED,2022,Q2,Other,Approved,Photovoltaics - Own Consumed,,28.375,,0.0,0.0,2022-02-01 00:00:00,2026-07-10 08:00:00.000
c1fe382a94e2f788370480a910bf9ceb,2161,59,Synthetic Site 059,True,HU,3002,SI_D_ED,2022,Q2,Scope 1,Approved,Diesel,,36.265,,0.2839,10.2956,2022-02-01 00:00:00,2026-07-10 08:00:00.000
b4a54a504500697df6718d3554fb9f87,2161,59,Synthetic Site 059,True,HU,3002,SI_D_ED,2022,Q2,Scope 1,Approved,Heating Oil,,26.06,,0.2662,6.9372,2022-02-01 00:00:00,2026-07-10 08:00:00.000
2d81651787318be72fe7b7f4cb715630,2162,59,Synthetic Site 059,True,HU,3002,SI_D_ED,2022,Q3,Scope 2,Approved,Electricity,,212.463,,0.2475,52.5846,2022-05-01 00:00:00,2026-07-10 08:00:00.000
b0a93b33d81d0a59fcb2698878fa0576,2162,59,Synthetic Site 059,True,HU,3002,SI_D_ED,2022,Q3,Scope 1,Approved,Natural Gas,,89.133,,0.1965,17.5146,2022-05-01 00:00:00,2026-07-10 08:00:00.000
f059d47db7285d9468bb7e76caf5e71f,2162,59,Synthetic Site 059,True,HU,3002,SI_D_ED,2022,Q3,Scope 1,Approved,Acetylene,,33.948,,0.2587,8.7823,2022-05-01 00:00:00,2026-07-10 08:00:00.000
aed35ed2aa8dc269a7cd8c0a23ad0feb,2162,59,Synthetic Site 059,True,HU,3002,SI_D_ED,2022,Q3,Other,Approved,Photovoltaics - Own Consumed,,25.495,,0.0,0.0,2022-05-01 00:00:00,2026-07-10 08:00:00.000
6fe876a3fec75d83416e9c53567f6195,2162,59,Synthetic Site 059,True,HU,3002,SI_D_ED,2022,Q3,Scope 1,Approved,Diesel,,32.138,,0.2444,7.8545,2022-05-01 00:00:00,2026-07-10 08:00:00.000
0db4fb08caf144711e48472beae11043,2162,59,Synthetic Site 059,True,HU,3002,SI_D_ED,2022,Q3,Scope 1,In Work,Heating Oil,,21.255,,0.2642,5.6156,2022-05-01 00:00:00,2026-07-10 08:00:00.000
8fc48e3eca400eef8c31a0a747cc617c,2163,59,Synthetic Site 059,True,HU,3002,SI_D_ED,2022,Q4,Scope 2,Approved,Electricity,,231.261,,0.2401,55.5258,2022-08-01 00:00:00,2026-07-10 08:00:00.000
0fd670db2e4e4e0342d162125a3a6bdb,2163,59,Synthetic Site 059,True,HU,3002,SI_D_ED,2022,Q4,Scope 1,Approved,Natural Gas,,113.412,,0.1862,21.1173,2022-08-01 00:00:00,2026-07-10 08:00:00.000
af8eb735df7d09e3cba5fb26085a0c8d,2163,59,Synthetic Site 059,True,HU,3002,SI_D_ED,2022,Q4,Scope 1,Approved,Acetylene,,35.763,,0.2826,10.1066,2022-08-01 00:00:00,2026-07-10 08:00:00.000
afd41f6c111f11bb09cefdf4079227cd,2163,59,Synthetic Site 059,True,HU,3002,SI_D_ED,2022,Q4,Other,Approved,Photovoltaics - Own Consumed,,28.651,,0.0,0.0,2022-08-01 00:00:00,2026-07-10 08:00:00.000
36f523209e66f5f4fa59d8a40ef6038c,2163,59,Synthetic Site 059,True,HU,3002,SI_D_ED,2022,Q4,Scope 1,Approved,Diesel,,36.246,,0.2738,9.9242,2022-08-01 00:00:00,2026-07-10 08:00:00.000
6215a2daf34f3ee87e444a6acc73a455,2163,59,Synthetic Site 059,True,HU,3002,SI_D_ED,2022,Q4,Scope 1,Approved,Heating Oil,,25.514,,0.2555,6.5188,2022-08-01 00:00:00,2026-07-10 08:00:00.000
6571e505a13f74b2b2191a380100d80c,2164,59,Synthetic Site 059,True,HU,3002,SI_D_ED,2023,Q1,Scope 2,Approved,Electricity,,285.911,,0.2311,66.074,2022-11-01 00:00:00,2026-07-10 08:00:00.000
c63c90eca2ac8a94936cb125e26444af,2164,59,Synthetic Site 059,True,HU,3002,SI_D_ED,2023,Q1,Scope 1,Approved,Natural Gas,,142.993,,0.2056,29.3994,2022-11-01 00:00:00,2026-07-10 08:00:00.000
42ae7e04ba1ff7042f9232d1e101dd0a,2164,59,Synthetic Site 059,True,HU,3002,SI_D_ED,2023,Q1,Scope 1,Approved,Acetylene,,51.09,,0.2611,13.3396,2022-11-01 00:00:00,2026-07-10 08:00:00.000
16afe263032818307d5161873a32b4af,2164,59,Synthetic Site 059,True,HU,3002,SI_D_ED,2023,Q1,Other,Approved,Photovoltaics - Own Consumed,,39.036,,0.0,0.0,2022-11-01 00:00:00,2026-07-10 08:00:00.000
05adf323f14578eaafcfed253cbacfec,2164,59,Synthetic Site 059,True,HU,3002,SI_D_ED,2023,Q1,Scope 1,Approved,Diesel,,47.862,,0.2861,13.6933,2022-11-01 00:00:00,2026-07-10 08:00:00.000
e998309a27a22f1aa62564583151353e,2164,59,Synthetic Site 059,True,HU,3002,SI_D_ED,2023,Q1,Scope 1,Approved,Heating Oil,,31.732,,0.2404,7.6284,2022-11-01 00:00:00,2026-07-10 08:00:00.000
b3ee8503019c38872074939433e21c87,2165,59,Synthetic Site 059,True,HU,3002,SI_D_ED,2023,Q2,Scope 2,Approved,Electricity,,259.157,,0.2425,62.8456,2023-02-01 00:00:00,2026-07-10 08:00:00.000
e9658f67a6f228f93397b96844f2f3dc,2165,59,Synthetic Site 059,True,HU,3002,SI_D_ED,2023,Q2,Scope 1,Approved,Natural Gas,,110.158,,0.2007,22.1087,2023-02-01 00:00:00,2026-07-10 08:00:00.000
d963abcb16afdbdabbcf4b677ab635f6,2165,59,Synthetic Site 059,True,HU,3002,SI_D_ED,2023,Q2,Scope 1,Approved,Acetylene,,35.409,,0.2416,8.5548,2023-02-01 00:00:00,2026-07-10 08:00:00.000
6214939889e907f87b454cc6a1b26636,2165,59,Synthetic Site 059,True,HU,3002,SI_D_ED,2023,Q2,Other,Approved,Photovoltaics - Own Consumed,,29.707,,0.0,0.0,2023-02-01 00:00:00,2026-07-10 08:00:00.000
6764c4288af7cbbcc40fa2a3add58368,2165,59,Synthetic Site 059,True,HU,3002,SI_D_ED,2023,Q2,Scope 1,Approved,Diesel,,37.101,,0.2563,9.509,2023-02-01 00:00:00,2026-07-10 08:00:00.000
0a78caf52462e80b1ecd4fe5e8188be1,2165,59,Synthetic Site 059,True,HU,3002,SI_D_ED,2023,Q2,Scope 1,Approved,Heating Oil,,25.491,,0.2546,6.49,2023-02-01 00:00:00,2026-07-10 08:00:00.000
326b31cba82f7efe1f0d51769ed8c5f9,2166,59,Synthetic Site 059,True,HU,3002,SI_D_ED,2023,Q3,Scope 2,Approved,Electricity,,218.4,,0.2515,54.9276,2023-05-01 00:00:00,2026-07-10 08:00:00.000
c9d72cf22a1893273ede1f02ddd4ad85,2166,59,Synthetic Site 059,True,HU,3002,SI_D_ED,2023,Q3,Scope 1,Approved,Natural Gas,,106.072,,0.1843,19.5491,2023-05-01 00:00:00,2026-07-10 08:00:00.000
ab056b5aead157fb0e05dec26072a8e6,2166,59,Synthetic Site 059,True,HU,3002,SI_D_ED,2023,Q3,Scope 1,Approved,Acetylene,,35.231,,0.2532,8.9205,2023-05-01 00:00:00,2026-07-10 08:00:00.000
b5ac88e98a9fdd5570a45695ae3074cd,2166,59,Synthetic Site 059,True,HU,3002,SI_D_ED,2023,Q3,Other,Approved,Photovoltaics - Own Consumed,,25.085,,0.0,0.0,2023-05-01 00:00:00,2026-07-10 08:00:00.000
f6eeb7427e244e7089ec92807aeb0298,2166,59,Synthetic Site 059,True,HU,3002,SI_D_ED,2023,Q3,Scope 1,In Work,Diesel,,33.095,,0.2589,8.5683,2023-05-01 00:00:00,2026-07-10 08:00:00.000
2f8353d7e0cb493dfac79f1d98c7b1e3,2166,59,Synthetic Site 059,True,HU,3002,SI_D_ED,2023,Q3,Scope 1,Approved,Heating Oil,,24.897,,0.2417,6.0176,2023-05-01 00:00:00,2026-07-10 08:00:00.000
25224535cbd49e7310ec358ff99131bb,2167,59,Synthetic Site 059,True,HU,3002,SI_D_ED,2023,Q4,Scope 2,Approved,Electricity,,267.788,,0.2453,65.6884,2023-08-01 00:00:00,2026-07-10 08:00:00.000
14fb9658c6ce71337b8131426d595628,2167,59,Synthetic Site 059,True,HU,3002,SI_D_ED,2023,Q4,Scope 1,Approved,Natural Gas,,119.774,,0.2103,25.1885,2023-08-01 00:00:00,2026-07-10 08:00:00.000
a7dcd4c411969e3ff0b75535e6d2a686,2167,59,Synthetic Site 059,True,HU,3002,SI_D_ED,2023,Q4,Scope 1,Approved,Acetylene,,37.006,,0.2427,8.9814,2023-08-01 00:00:00,2026-07-10 08:00:00.000
2586f25867246ddce429cd4925c89bf7,2167,59,Synthetic Site 059,True,HU,3002,SI_D_ED,2023,Q4,Other,Approved,Photovoltaics - Own Consumed,,32.285,,0.0,0.0,2023-08-01 00:00:00,2026-07-10 08:00:00.000
c178cd0d2b871c8ce9a6b321f1e34e16,2167,59,Synthetic Site 059,True,HU,3002,SI_D_ED,2023,Q4,Scope 1,Approved,Diesel,,39.322,,0.2607,10.2512,2023-08-01 00:00:00,2026-07-10 08:00:00.000
a53178637b2c259ac5dd063544d8e2d4,2167,59,Synthetic Site 059,True,HU,3002,SI_D_ED,2023,Q4,Scope 1,Approved,Heating Oil,,29.034,,0.2666,7.7405,2023-08-01 00:00:00,2026-07-10 08:00:00.000
08b42f8237900f0717d56b18e144d04b,2168,59,Synthetic Site 059,True,HU,3002,SI_D_ED,2024,Q1,Scope 2,Approved,Electricity,,290.14,,0.245,71.0843,2023-11-01 00:00:00,2026-07-10 08:00:00.000
e161a7713ef796e860c637cd0350968f,2168,59,Synthetic Site 059,True,HU,3002,SI_D_ED,2024,Q1,Scope 1,Approved,Natural Gas,,144.963,,0.1936,28.0648,2023-11-01 00:00:00,2026-07-10 08:00:00.000
f2a8cb644ea1c3e76b9f4b00e22fea31,2168,59,Synthetic Site 059,True,HU,3002,SI_D_ED,2024,Q1,Scope 1,Approved,Acetylene,,50.054,,0.2769,13.86,2023-11-01 00:00:00,2026-07-10 08:00:00.000
4b3e1d654062d0e7fae8069f86714302,2168,59,Synthetic Site 059,True,HU,3002,SI_D_ED,2024,Q1,Other,In Work,Photovoltaics - Own Consumed,,37.442,,0.0,0.0,2023-11-01 00:00:00,2026-07-10 08:00:00.000
088e899927f721c06b4a4b1491ad8c17,2168,59,Synthetic Site 059,True,HU,3002,SI_D_ED,2024,Q1,Scope 1,Approved,Diesel,,49.031,,0.2698,13.2286,2023-11-01 00:00:00,2026-07-10 08:00:00.000
bef71624989c67c4182fe46cc58b4063,2168,59,Synthetic Site 059,True,HU,3002,SI_D_ED,2024,Q1,Scope 1,Approved,Heating Oil,,32.348,,0.2469,7.9867,2023-11-01 00:00:00,2026-07-10 08:00:00.000
aa69dca62e6c62f8420d9bc5e0beeff6,2169,59,Synthetic Site 059,True,HU,3002,SI_D_ED,2024,Q2,Scope 2,Approved,Electricity,,239.431,,0.2361,56.5297,2024-02-01 00:00:00,2026-07-10 08:00:00.000
f575961e4b6723f8b7898ee61eba65e6,2169,59,Synthetic Site 059,True,HU,3002,SI_D_ED,2024,Q2,Scope 1,Approved,Natural Gas,,112.864,,0.2211,24.9542,2024-02-01 00:00:00,2026-07-10 08:00:00.000
3461b0aa43e3b62cb1561cc547f5464e,2169,59,Synthetic Site 059,True,HU,3002,SI_D_ED,2024,Q2,Scope 1,Approved,Acetylene,,40.655,,0.2852,11.5948,2024-02-01 00:00:00,2026-07-10 08:00:00.000
0487c19b977e7faa1f9c6f6c2cb4cc10,2169,59,Synthetic Site 059,True,HU,3002,SI_D_ED,2024,Q2,Other,Approved,Photovoltaics - Own Consumed,,28.973,,0.0,0.0,2024-02-01 00:00:00,2026-07-10 08:00:00.000
eec9f2b7982020e1429e5d2ae156e4fc,2169,59,Synthetic Site 059,True,HU,3002,SI_D_ED,2024,Q2,Scope 1,Approved,Diesel,,39.775,,0.2433,9.6773,2024-02-01 00:00:00,2026-07-10 08:00:00.000
ddd8341effcd1762cdb8c54ea7f1ae20,2169,59,Synthetic Site 059,True,HU,3002,SI_D_ED,2024,Q2,Scope 1,Approved,Heating Oil,,26.872,,0.2772,7.4489,2024-02-01 00:00:00,2026-07-10 08:00:00.000
e60e1d5533c5f9da94b34ae50680ab09,2170,59,Synthetic Site 059,True,HU,3002,SI_D_ED,2024,Q3,Scope 2,Approved,Electricity,,219.347,,0.2503,54.9026,2024-05-01 00:00:00,2026-07-10 08:00:00.000
98fb3e8cb9de16af8096baeb3d62991f,2170,59,Synthetic Site 059,True,HU,3002,SI_D_ED,2024,Q3,Scope 1,Approved,Natural Gas,,107.078,,0.1981,21.2122,2024-05-01 00:00:00,2026-07-10 08:00:00.000
f9be319da63a171c759bb90f8e29f42e,2170,59,Synthetic Site 059,True,HU,3002,SI_D_ED,2024,Q3,Scope 1,Approved,Acetylene,,34.026,,0.2543,8.6528,2024-05-01 00:00:00,2026-07-10 08:00:00.000
cd7bf48d81b96615e1b923801d7cde7e,2170,59,Synthetic Site 059,True,HU,3002,SI_D_ED,2024,Q3,Other,Approved,Photovoltaics - Own Consumed,,27.822,,0.0,0.0,2024-05-01 00:00:00,2026-07-10 08:00:00.000
f7276c06c6157b69bb3e0287afdc23d3,2170,59,Synthetic Site 059,True,HU,3002,SI_D_ED,2024,Q3,Scope 1,Approved,Diesel,,34.625,,0.2713,9.3938,2024-05-01 00:00:00,2026-07-10 08:00:00.000
513779b0f40c2b521e772a8351cc846c,2170,59,Synthetic Site 059,True,HU,3002,SI_D_ED,2024,Q3,Scope 1,Approved,Heating Oil,,24.249,,0.2552,6.1883,2024-05-01 00:00:00,2026-07-10 08:00:00.000
2c9df8662ca5aa4ba0ab54ab5c5c95b5,2171,59,Synthetic Site 059,True,HU,3002,SI_D_ED,2024,Q4,Scope 2,Approved,Electricity,,247.648,,0.2443,60.5004,2024-08-01 00:00:00,2026-07-10 08:00:00.000
e22fc080f8da9a07fdcbef38ee2b6995,2171,59,Synthetic Site 059,True,HU,3002,SI_D_ED,2024,Q4,Scope 1,Approved,Natural Gas,,113.051,,0.1972,22.2937,2024-08-01 00:00:00,2026-07-10 08:00:00.000
