report_id,location_id,location_name,active,country,bu_rc_id,bu_rc_name,fiscal_year,fiscal_quarter,status,currency,env_installation_id,name,number_installations,impact_environment,relevance,legal_norm,remark,env_installations_remark,source_last_updated,load_date
3212,43,Synthetic Site 043,True,SE,3006,SI_D_SI,2024,Y,Approved,SEK,9514.0,,,Air polluting installations,Subject to authorization,BImSchV,,,2023-11-14 00:00:00.000,2026-07-10 08:00:00.000
3212,43,Synthetic Site 043,True,SE,3006,SI_D_SI,2024,Y,Approved,SEK,9515.0,Selective soldering unit,2.0,Air polluting installations,Notifiable,,,,2023-11-14 00:00:00.000,2026-07-10 08:00:00.000
3212,43,Synthetic Site 043,True,SE,3006,SI_D_SI,2024,Y,Approved,SEK,9516.0,Waste sorting facility,4.0,Waste treatment plants and own landfill,Subject to authorization,BetrSichV,Documentation updated following last audit.,,2023-11-14 00:00:00.000,2026-07-10 08:00:00.000
3212,43,Synthetic Site 043,True,,3006,SI_D_SI,2024,Y,Approved,SEK,9517.0,,,Waste water treatment plants,Subject to authorization,,Minor maintenance scheduled for next quarter.,,2023-11-14 00:00:00.000,2026-07-10 08:00:00.000
3212,43,Synthetic Site 043,True,SE,3006,SI_D_SI,2024,Y,Approved,SEK,9518.0,Cooling unit HCFC,2.0,Cooling installation with HCFC/CFC,Subject to authorization,,,,2023-11-14 00:00:00.000,2026-07-10 08:00:00.000
3212,43,Synthetic Site 043,True,SE,3006,SI_D_SI,2024,Y,Approved,SEK,9519.0,,,Other plants,Environmental relevant,,,,2023-11-14 00:00:00.000,2026-07-10 08:00:00.000
3213,43,Synthetic Site 043,True,SE,3006,SI_D_SI,2025,Y,Approved,SEK,9520.0,Fuel burning boiler,1.0,Air polluting installations,Subject to authorization,BImSchV,Routine inspection completed; no non-conformities found.,,2025-07-12 00:00:00.000,2026-07-10 08:00:00.000
3213,43,Synthetic Site 043,True,SE,3006,SI_D_SI,2025,Y,Approved,SEK,,Selective soldering unit,1.0,Air polluting installations,Notifiable,clean air law,Annual review: installation within permitted limits.,,2025-07-12 00:00:00.000,2026-07-10 08:00:00.000
3213,43,Synthetic Site 043,True,SE,3006,SI_D_SI,2025,Y,Approved,SEK,9522.0,Waste sorting facility,1.0,Waste treatment plants and own landfill,Subject to authorization,BetrSichV,Documentation updated following last audit.,,2025-07-12 00:00:00.000,2026-07-10 08:00:00.000
3213,43,Synthetic Site 043,True,SE,3006,SI_D_SI,2025,Y,Approved,SEK,9523.0,Sewage treatment plant,2.0,Waste water treatment plants,Subject to authorization,WHG,,,2025-07-12 00:00:00.000,2026-07-10 08:00:00.000
3213,43,Synthetic Site 043,True,SE,3006,SI_D_SI,2025,Y,Approved,SEK,9524.0,Cooling unit HCFC,1.0,Cooling installation with HCFC/CFC,Subject to authorization,31. BImSchV,,,2025-07-12 00:00:00.000,2026-07-10 08:00:00.000
3213,43,Synthetic Site 043,True,SE,3006,SI_D_SI,2025,Y,Approved,SEK,,Transformer station,2.0,Other plants,Environmental relevant,,,,2025-07-12 00:00:00.000,2026-07-10 08:00:00.000
3214,43,Synthetic Site 043,True,SE,3006,SI_D_SI,2026,Y,Approved,SEK,9526.0,Fuel burning boiler,1.0,Air polluting installations,Subject to authorization,BImSchV,,,2025-11-24 00:00:00.000,2026-07-10 08:00:00.000
3214,43,Synthetic Site 043,True,SE,3006,SI_D_SI,2026,Y,Approved,SEK,9527.0,Selective soldering unit,3.0,Air polluting installations,Notifiable,clean air law,Annual review: installation within permitted limits.,,2025-11-24 00:00:00.000,
3214,43,Synthetic Site 043,True,SE,3006,SI_D_SI,2026,Y,Approved,SEK,,,,Waste treatment plants and own landfill,Subject to authorization,,Documentation updated following last audit.,,2025-11-24 00:00:00.000,2026-07-10 08:00:00.000
3214,43,Synthetic Site 043,True,SE,3006,SI_D_SI,2026,Y,Approved,SEK,9529.0,Sewage treatment plant,2.0,Waste water treatment plants,Subject to authorization,WHG,Minor maintenance scheduled for next quarter.,,2025-11-24 00:00:00.000,2026-07-10 08:00:00.000
3214,43,Synthetic Site 043,True,,3006,SI_D_SI,2026,Y,Approved,SEK,9530.0,,,Cooling installation with HCFC/CFC,Subject to authorization,,Routine inspection completed; no non-conformities found.,,2025-11-24 00:00:00.000,2026-07-10 08:00:00.000
3214,43,Synthetic Site 043,True,SE,3006,SI_D_SI,2026,Y,Approved,SEK,9531.0,Transformer station,2.0,Other plants,Environmental relevant,,Permit renewal pending; operations continue under existing permit.,,2025-11-24 00:00:00.000,2026-07-10 08:00:00.000
3215,44,Synthetic Site 044,True,GB,3005,SI_D_MO,2022,Y,Approved,GBP,9532.0,Oil-water separator,1.0,,,,,,2022-06-04 00:00:00.000,2026-07-10 08:00:00.000
3215,44,Synthetic Site 044,True,GB,3005,SI_D_MO,2022,Y,Approved,GBP,9533.0,Nitrogen tank,1.0,Air polluting installations,Environmental relevant,,,,2022-06-04 00:00:00.000,2026-07-10 08:00:00.000
3215,44,Synthetic Site 044,True,GB,3005,SI_D_MO,2022,Y,Approved,GBP,9534.0,Transformer station,1.0,Other plants,Environmental relevant,,Minor maintenance scheduled for next quarter.,,2022-06-04 00:00:00.000,2026-07-10 08:00:00.000
3215,44,Synthetic Site 044,True,,3005,SI_D_MO,2022,Y,Approved,GBP,9535.0,Fuel burning boiler,1.0,Air polluting installations,Subject to authorization,,,,2022-06-04 00:00:00.000,2026-07-10 08:00:00.000
3216,44,Synthetic Site 044,True,GB,3005,SI_D_MO,2023,Y,Approved,GBP,9536.0,,,Waste water treatment plants,Notifiable,WHG,,,2023-02-15 00:00:00.000,2026-07-10 08:00:00.000
3216,44,Synthetic Site 044,True,GB,3005,SI_D_MO,2023,Y,Approved,GBP,9537.0,Nitrogen tank,1.0,Air polluting installations,Environmental relevant,,,,2023-02-15 00:00:00.000,2026-07-10 08:00:00.000
3216,44,Synthetic Site 044,True,GB,3005,SI_D_MO,2023,Y,Approved,GBP,9538.0,,,Other plants,Environmental relevant,,,,2023-02-15 00:00:00.000,2026-07-10 08:00:00.000
3216,44,Synthetic Site 044,True,GB,3005,SI_D_MO,2023,Y,Approved,GBP,9539.0,,,Air polluting installations,Subject to authorization,BImSchV,,,2023-02-15 00:00:00.000,2026-07-10 08:00:00.000
3217,44,Synthetic Site 044,True,GB,3005,SI_D_MO,2024,Y,Approved,GBP,9540.0,Oil-water separator,5.0,Waste water treatment plants,Notifiable,WHG,Documentation updated following last audit.,,2024-05-14 00:00:00.000,2026-07-10 08:00:00.000
3217,44,Synthetic Site 044,True,GB,3005,SI_D_MO,2024,Y,Approved,GBP,9541.0,Nitrogen tank,1.0,,,,Annual review: installation within permitted limits.,,2024-05-14 00:00:00.000,2026-07-10 08:00:00.000
3217,44,Synthetic Site 044,True,GB,3005,SI_D_MO,2024,Y,Approved,GBP,9542.0,,,Other plants,Environmental relevant,,,,2024-05-14 00:00:00.000,2026-07-10 08:00:00.000
3217,44,Synthetic Site 044,True,GB,3005,SI_D_MO,2024,Y,Approved,GBP,9543.0,Fuel burning boiler,1.0,Air polluting installations,Subject to authorization,,,,2024-05-14 00:00:00.000,2026-07-10 08:00:00.000
3218,44,Synthetic Site 044,True,GB,3005,SI_D_MO,2025,Y,Approved,GBP,,Oil-water separator,3.0,Waste water treatment plants,Notifiable,WHG,,,2024-12-29 00:00:00.000,2026-07-10 08:00:00.000
3218,44,Synthetic Site 044,True,,3005,SI_D_MO,2025,Y,Approved,GBP,9545.0,Nitrogen tank,1.0,Air polluting installations,Environmental relevant,,Annual review: installation within permitted limits.,,2024-12-29 00:00:00.000,2026-07-10 08:00:00.000
3218,44,Synthetic Site 044,True,GB,3005,SI_D_MO,2025,Y,Approved,GBP,9546.0,Transformer station,1.0,Other plants,Environmental relevant,,Minor maintenance scheduled for next quarter.,,2024-12-29 00:00:00.000,2026-07-10 08:00:00.000
3218,44,Synthetic Site 044,True,GB,3005,SI_D_MO,2025,Y,Approved,GBP,9547.0,,,Air polluting installations,Subject to authorization,,,,2024-12-29 00:00:00.000,2026-07-10 08:00:00.000
3219,44,Synthetic Site 044,True,GB,3005,SI_D_MO,2026,Y,Approved,GBP,9548.0,Oil-water separator,1.0,Waste water treatment plants,Notifiable,,,,2026-04-13 00:00:00.000,2026-07-10 08:00:00.000
3219,44,Synthetic Site 044,True,GB,3005,SI_D_MO,2026,Y,Approved,GBP,9549.0,Nitrogen tank,4.0,Air polluting installations,Environmental relevant,,Annual review: installation within permitted limits.,,2026-04-13 00:00:00.000,2026-07-10 08:00:00.000
3219,44,Synthetic Site 044,True,GB,3005,SI_D_MO,2026,Y,Approved,GBP,9550.0,Transformer station,3.0,Other plants,Environmental relevant,,Minor maintenance scheduled for next quarter.,,2026-04-13 00:00:00.000,2026-07-10 08:00:00.000
3219,44,Synthetic Site 044,True,GB,3005,SI_D_MO,2026,Y,Approved,GBP,9551.0,Fuel burning boiler,2.0,Air polluting installations,Subject to authorization,,Documentation updated following last audit.,,2026-04-13 00:00:00.000,2026-07-10 08:00:00.000
3220,45,Synthetic Site 045,True,ZA,3010,SI_D_IN,2022,Y,Approved,ZAR,9552.0,Nitrogen tank,6.0,Air polluting installations,Environmental relevant,,,,2022-01-01 00:00:00.000,2026-07-10 08:00:00.000
3220,45,Synthetic Site 045,True,ZA,3010,SI_D_IN,2022,Y,Approved,ZAR,9553.0,,,Cooling installation with HCFC/CFC,Notifiable,42. BImSchV,,,2022-01-01 00:00:00.000,2026-07-10 08:00:00.000
3220,45,Synthetic Site 045,True,ZA,3010,SI_D_IN,2022,Y,Approved,ZAR,9554.0,CHP unit,1.0,,,BImSchV,,,2022-01-01 00:00:00.000,2026-07-10 08:00:00.000
3221,45,Synthetic Site 045,True,ZA,3010,SI_D_IN,2023,Y,Approved,ZAR,9555.0,Nitrogen tank,1.0,Air polluting installations,Environmental relevant,,,,2023-05-14 00:00:00.000,2026-07-10 08:00:00.000
3221,45,Synthetic Site 045,True,ZA,3010,SI_D_IN,2023,Y,Approved,ZAR,9556.0,Chiller,2.0,Cooling installation with HCFC/CFC,Notifiable,42. BImSchV,Annual review: installation within permitted limits.,,2023-05-14 00:00:00.000,2026-07-10 08:00:00.000
3221,45,Synthetic Site 045,True,ZA,3010,SI_D_IN,2023,Y,Approved,ZAR,9557.0,CHP unit,1.0,Other plants,Subject to authorization,BImSchV,,,2023-05-14 00:00:00.000,2026-07-10 08:00:00.000
3222,45,Synthetic Site 045,True,ZA,3010,SI_D_IN,2024,Y,Approved,ZAR,9558.0,Nitrogen tank,3.0,Air polluting installations,Environmental relevant,,Annual review: installation within permitted limits.,,2024-06-23 00:00:00.000,2026-07-10 08:00:00.000
3222,45,Synthetic Site 045,True,ZA,3010,SI_D_IN,2024,Y,Approved,ZAR,9559.0,Chiller,2.0,Cooling installation with HCFC/CFC,Notifiable,,Annual review: installation within permitted limits.,,2024-06-23 00:00:00.000,2026-07-10 08:00:00.000
3222,45,Synthetic Site 045,True,ZA,3010,SI_D_IN,2024,Y,Approved,ZAR,9560.0,CHP unit,2.0,,,BImSchV,,,2024-06-23 00:00:00.000,2026-07-10 08:00:00.000
3223,45,Synthetic Site 045,True,ZA,3010,SI_D_IN,2025,Y,Approved,ZAR,9561.0,,,Air polluting installations,Environmental relevant,,Annual review: installation within permitted limits.,,2024-12-01 00:00:00.000,2026-07-10 08:00:00.000
3223,45,Synthetic Site 045,True,ZA,3010,SI_D_IN,2025,Y,Approved,ZAR,9562.0,Chiller,7.0,Cooling installation with HCFC/CFC,Notifiable,,,,2024-12-01 00:00:00.000,
3223,45,Synthetic Site 045,True,ZA,3010,SI_D_IN,2025,Y,Approved,ZAR,9563.0,CHP unit,1.0,Other plants,Subject to authorization,BImSchV,Minor maintenance scheduled for next quarter.,,2024-12-01 00:00:00.000,2026-07-10 08:00:00.000
3224,45,Synthetic Site 045,False,ZA,3010,SI_D_IN,2026,Y,Approved,ZAR,9564.0,Nitrogen tank,1.0,Air polluting installations,Environmental relevant,,Annual review: installation within permitted limits.,,2025-12-15 00:00:00.000,2026-07-10 08:00:00.000
3224,45,Synthetic Site 045,False,ZA,3010,SI_D_IN,2026,Y,Approved,ZAR,9565.0,,,Cooling installation with HCFC/CFC,Notifiable,42. BImSchV,,,2025-12-15 00:00:00.000,2026-07-10 08:00:00.000
3224,45,Synthetic Site 045,False,ZA,3010,SI_D_IN,2026,Y,Approved,ZAR,9566.0,,,Other plants,Subject to authorization,BImSchV,Minor maintenance scheduled for next quarter.,,2025-12-15 00:00:00.000,2026-07-10 08:00:00.000
3225,46,Synthetic Site 046,True,PT,3006,SI_D_SI,2022,Y,Approved,EUR,,,,Plants for handling with waterpolluting substances,Subject to authorization,AwSV,,,2022-02-10 00:00:00.000,2026-07-10 08:00:00.000
3225,46,Synthetic Site 046,True,PT,3006,SI_D_SI,2022,Y,Approved,EUR,9568.0,Air compressor,1.0,Air polluting installations,Environmental relevant,,,,2022-02-10 00:00:00.000,2026-07-10 08:00:00.000
3225,46,Synthetic Site 046,True,PT,3006,SI_D_SI,2022,Y,Approved,EUR,9569.0,Nitrogen tank,3.0,Air polluting installations,Environmental relevant,,,,2022-02-10 00:00:00.000,
3226,46,Synthetic Site 046,False,PT,3006,SI_D_SI,2023,Y,Approved,EUR,9570.0,Hazardous substance storage,6.0,,,,,,2022-11-05 00:00:00.000,2026-07-10 08:00:00.000
3226,46,Synthetic Site 046,False,PT,3006,SI_D_SI,2023,Y,Approved,EUR,9571.0,Air compressor,3.0,Air polluting installations,Environmental relevant,,,,2022-11-05 00:00:00.000,2026-07-10 08:00:00.000
3226,46,Synthetic Site 046,False,PT,3006,SI_D_SI,2023,Y,Approved,EUR,9572.0,Nitrogen tank,2.0,Air polluting installations,Environmental relevant,,,,,2026-07-10 08:00:00.000
3227,46,Synthetic Site 046,True,PT,3006,SI_D_SI,2024,Y,Approved,EUR,9573.0,,,Plants for handling with waterpolluting substances,Subject to authorization,,,,2024-04-17 00:00:00.000,2026-07-10 08:00:00.000
3227,46,Synthetic Site 046,True,PT,3006,SI_D_SI,2024,Y,Approved,EUR,9574.0,Air compressor,8.0,Air polluting installations,Environmental relevant,BImSchV,,,2024-04-17 00:00:00.000,2026-07-10 08:00:00.000
3227,46,Synthetic Site 046,True,PT,3006,SI_D_SI,2024,Y,Approved,EUR,9575.0,Nitrogen tank,1.0,Air polluting installations,Environmental relevant,,,,2024-04-17 00:00:00.000,2026-07-10 08:00:00.000
3228,46,Synthetic Site 046,True,PT,3006,SI_D_SI,2025,Y,Approved,EUR,9576.0,Hazardous substance storage,1.0,Plants for handling with waterpolluting substances,Subject to authorization,AwSV,,,2025-01-30 00:00:00.000,2026-07-10 08:00:00.000
3228,46,Synthetic Site 046,True,PT,3006,SI_D_SI,2025,Y,Approved,EUR,9577.0,Air compressor,4.0,Air polluting installations,Environmental relevant,,,,2025-01-30 00:00:00.000,2026-07-10 08:00:00.000
3228,46,Synthetic Site 046,True,PT,3006,SI_D_SI,2025,Y,Approved,EUR,9578.0,Nitrogen tank,1.0,Air polluting installations,Environmental relevant,,Routine inspection completed; no non-conformities found.,,2025-01-30 00:00:00.000,2026-07-10 08:00:00.000
3229,46,Synthetic Site 046,True,PT,3006,SI_D_SI,2026,Y,Approved,EUR,9579.0,Hazardous substance storage,1.0,,,AwSV,,,2025-12-10 00:00:00.000,2026-07-10 08:00:00.000
3229,46,Synthetic Site 046,True,PT,3006,SI_D_SI,2026,Y,Approved,EUR,9580.0,Air compressor,1.0,Air polluting installations,Environmental relevant,BImSchV,Permit renewal pending; operations continue under existing permit.,,,2026-07-10 08:00:00.000
3229,46,Synthetic Site 046,True,PT,3006,SI_D_SI,2026,Y,Approved,EUR,9581.0,Nitrogen tank,2.0,Air polluting installations,Environmental relevant,,,,2025-12-10 00:00:00.000,2026-07-10 08:00:00.000
3230,47,Synthetic Site 047,True,NO,3002,SI_D_ED,2022,Y,Approved,NOK,9582.0,Biological treatment unit,4.0,,,WHG-VawS,,,2021-11-11 00:00:00.000,2026-07-10 08:00:00.000
3230,47,Synthetic Site 047,True,NO,3002,SI_D_ED,2022,Y,Approved,NOK,9583.0,Waste sorting facility,2.0,Waste treatment plants and own landfill,Subject to authorization,BetrSichV,,,2021-11-11 00:00:00.000,2026-07-10 08:00:00.000
3230,47,Synthetic Site 047,True,NO,3002,SI_D_ED,2022,Y,Approved,NOK,9584.0,HVAC unit,1.0,Cooling installation with HCFC/CFC,Environmental relevant,,,,2021-11-11 00:00:00.000,2026-07-10 08:00:00.000
3230,47,Synthetic Site 047,True,NO,3002,SI_D_ED,2022,Y,Approved,NOK,9585.0,Underground storage tank,1.0,,,,Documentation updated following last audit.,,2021-11-11 00:00:00.000,2026-07-10 08:00:00.000
3230,47,Synthetic Site 047,True,NO,3002,SI_D_ED,2022,Y,Approved,NOK,9586.0,,,Plants for handling with waterpolluting substances,Subject to authorization,AwSV,Routine inspection completed; no non-conformities found.,,2021-11-11 00:00:00.000,2026-07-10 08:00:00.000
3230,47,Synthetic Site 047,True,NO,3002,SI_D_ED,2022,Y,Approved,NOK,9587.0,,,Cooling installation with HCFC/CFC,Notifiable,42. BImSchV,,,2021-11-11 00:00:00.000,2026-07-10 08:00:00.000
3230,47,Synthetic Site 047,True,NO,3002,SI_D_ED,2022,Y,Approved,NOK,,Emergency power unit,2.0,Other plants,Notifiable,BetrSichV,Routine inspection completed; no non-conformities found.,,2021-11-11 00:00:00.000,2026-07-10 08:00:00.000
3230,47,Synthetic Site 047,True,NO,3002,SI_D_ED,2022,Y,Approved,NOK,9589.0,Cooling unit HCFC,3.0,Cooling installation with HCFC/CFC,Subject to authorization,31. BImSchV,Documentation updated following last audit.,,2021-11-11 00:00:00.000,2026-07-10 08:00:00.000
3231,47,Synthetic Site 047,True,NO,3002,SI_D_ED,2023,Y,Approved,NOK,,Biological treatment unit,1.0,Waste water treatment plants,Subject to authorization,WHG-VawS,Minor maintenance scheduled for next quarter.,,2023-02-01 00:00:00.000,2026-07-10 08:00:00.000
3231,47,Synthetic Site 047,True,NO,3002,SI_D_ED,2023,Y,Approved,NOK,9591.0,Waste sorting facility,1.0,Waste treatment plants and own landfill,Subject to authorization,,,,2023-02-01 00:00:00.000,2026-07-10 08:00:00.000
3231,47,Synthetic Site 047,True,NO,3002,SI_D_ED,2023,Y,Approved,NOK,9592.0,HVAC unit,2.0,Cooling installation with HCFC/CFC,Environmental relevant,,,,2023-02-01 00:00:00.000,2026-07-10 08:00:00.000
3231,47,Synthetic Site 047,True,NO,3002,SI_D_ED,2023,Y,Approved,NOK,9593.0,,,Plants for handling with waterpolluting substances,Notifiable,AwSV,,,2023-02-01 00:00:00.000,2026-07-10 08:00:00.000
3231,47,Synthetic Site 047,True,NO,3002,SI_D_ED,2023,Y,Approved,NOK,9594.0,,,Plants for handling with waterpolluting substances,Subject to authorization,AwSV,,,2023-02-01 00:00:00.000,2026-07-10 08:00:00.000
3231,47,Synthetic Site 047,True,NO,3002,SI_D_ED,2023,Y,Approved,NOK,9595.0,Chiller,1.0,Cooling installation with HCFC/CFC,Notifiable,,Minor maintenance scheduled for next quarter.,,2023-02-01 00:00:00.000,2026-07-10 08:00:00.000
3231,47,Synthetic Site 047,True,NO,3002,SI_D_ED,2023,Y,Approved,NOK,9596.0,Emergency power unit,2.0,Other plants,Notifiable,BetrSichV,,,2023-02-01 00:00:00.000,2026-07-10 08:00:00.000
3231,47,Synthetic Site 047,True,NO,3002,SI_D_ED,2023,Y,Approved,NOK,9597.0,,,Cooling installation with HCFC/CFC,Subject to authorization,31. BImSchV,,,2023-02-01 00:00:00.000,2026-07-10 08:00:00.000
3232,47,Synthetic Site 047,True,NO,3002,SI_D_ED,2024,Y,Approved,NOK,9598.0,Biological treatment unit,5.0,Waste water treatment plants,Subject to authorization,,Minor maintenance scheduled for next quarter.,,2024-02-04 00:00:00.000,2026-07-10 08:00:00.000
3232,47,Synthetic Site 047,True,NO,3002,SI_D_ED,2024,Y,Approved,NOK,9599.0,,,Waste treatment plants and own landfill,Subject to authorization,BetrSichV,,,2024-02-04 00:00:00.000,2026-07-10 08:00:00.000
3232,47,Synthetic Site 047,True,NO,3002,SI_D_ED,2024,Y,Approved,NOK,,HVAC unit,1.0,Cooling installation with HCFC/CFC,Environmental relevant,,,,2024-02-04 00:00:00.000,2026-07-10 08:00:00.000
3232,47,Synthetic Site 047,True,NO,3002,SI_D_ED,2024,Y,Approved,NOK,9601.0,Underground storage tank,1.0,Plants for handling with waterpolluting substances,Notifiable,AwSV,,,2024-02-04 00:00:00.000,2026-07-10 08:00:00.000
3232,47,Synthetic Site 047,True,NO,3002,SI_D_ED,2024,Y,Approved,NOK,9602.0,Hazardous substance storage,3.0,Plants for handling with waterpolluting substances,Subject to authorization,AwSV,,,2024-02-04 00:00:00.000,2026-07-10 08:00:00.000
3232,47,Synthetic Site 047,True,NO,3002,SI_D_ED,2024,Y,Approved,NOK,9603.0,Chiller,3.0,Cooling installation with HCFC/CFC,Notifiable,42. BImSchV,,,2024-02-04 00:00:00.000,2026-07-10 08:00:00.000
3232,47,Synthetic Site 047,True,NO,3002,SI_D_ED,2024,Y,Approved,NOK,9604.0,Emergency power unit,1.0,Other plants,Notifiable,BetrSichV,Routine inspection completed; no non-conformities found.,,2024-02-04 00:00:00.000,2026-07-10 08:00:00.000
3232,47,Synthetic Site 047,True,NO,3002,SI_D_ED,2024,Y,Approved,NOK,9605.0,,,Cooling installation with HCFC/CFC,Subject to authorization,31. BImSchV,,,2024-02-04 00:00:00.000,2026-07-10 08:00:00.000
3233,47,Synthetic Site 047,True,NO,3002,SI_D_ED,2025,Y,Approved,NOK,9606.0,Biological treatment unit,2.0,Waste water treatment plants,Subject to authorization,WHG-VawS,,,2025-02-11 00:00:00.000,2026-07-10 08:00:00.000
3233,47,Synthetic Site 047,True,NO,3002,SI_D_ED,2025,Y,Approved,NOK,9607.0,Waste sorting facility,1.0,Waste treatment plants and own landfill,Subject to authorization,,,,2025-02-11 00:00:00.000,2026-07-10 08:00:00.000
3233,47,Synthetic Site 047,True,NO,3002,SI_D_ED,2025,Y,Approved,NOK,9608.0,HVAC unit,1.0,Cooling installation with HCFC/CFC,Environmental relevant,,,,2025-02-11 00:00:00.000,2026-07-10 08:00:00.000
3233,47,Synthetic Site 047,True,NO,3002,SI_D_ED,2025,Y,Approved,NOK,9609.0,Underground storage tank,7.0,Plants for handling with waterpolluting substances,Notifiable,AwSV,Documentation updated following last audit.,,2025-02-11 00:00:00.000,2026-07-10 08:00:00.000
3233,47,Synthetic Site 047,True,NO,3002,SI_D_ED,2025,Y,Approved,NOK,9610.0,Hazardous substance storage,5.0,Plants for handling with waterpolluting substances,Subject to authorization,AwSV,,,2025-02-11 00:00:00.000,2026-07-10 08:00:00.000
3233,47,Synthetic Site 047,True,NO,3002,SI_D_ED,2025,Y,Approved,NOK,9611.0,,,,,42. BImSchV,,,2025-02-11 00:00:00.000,2026-07-10 08:00:00.000
3233,47,Synthetic Site 047,True,NO,3002,SI_D_ED,2025,Y,Approved,NOK,9612.0,,,Other plants,Notifiable,BetrSichV,,,2025-02-11 00:00:00.000,2026-07-10 08:00:00.000
3233,47,Synthetic Site 047,True,NO,3002,SI_D_ED,2025,Y,Approved,NOK,9613.0,Cooling unit HCFC,1.0,Cooling installation with HCFC/CFC,Subject to authorization,31. BImSchV,Documentation updated following last audit.,,2025-02-11 00:00:00.000,2026-07-10 08:00:00.000
3234,47,Synthetic Site 047,True,NO,3002,SI_D_ED,2026,Y,Approved,NOK,9614.0,Biological treatment unit,1.0,Waste water treatment plants,Subject to authorization,,,,2026-07-17 00:00:00.000,2026-07-10 08:00:00.000
3234,47,Synthetic Site 047,True,NO,3002,SI_D_ED,2026,Y,Approved,NOK,9615.0,,,Waste treatment plants and own landfill,Subject to authorization,,Permit renewal pending; operations continue under existing permit.,,2026-07-17 00:00:00.000,2026-07-10 08:00:00.000
3234,47,Synthetic Site 047,True,NO,3002,SI_D_ED,2026,Y,Approved,NOK,9616.0,HVAC unit,4.0,Cooling installation with HCFC/CFC,Environmental relevant,,,,2026-07-17 00:00:00.000,2026-07-10 08:00:00.000
3234,47,Synthetic Site 047,True,NO,3002,SI_D_ED,2026,Y,Approved,NOK,9617.0,Underground storage tank,1.0,Plants for handling with waterpolluting substances,Notifiable,AwSV,,,2026-07-17 00:00:00.000,2026-07-10 08:00:00.000
3234,47,Synthetic Site 047,True,NO,3002,SI_D_ED,2026,Y,Approved,NOK,9618.0,,,Plants for handling with waterpolluting substances,Subject to authorization,AwSV,,,2026-07-17 00:00:00.000,2026-07-10 08:00:00.000
3234,47,Synthetic Site 047,True,NO,3002,SI_D_ED,2026,Y,Approved,NOK,9619.0,,,Cooling installation with HCFC/CFC,Notifiable,42. BImSchV,,,2026-07-17 00:00:00.000,2026-07-10 08:00:00.000
3234,47,Synthetic Site 047,True,NO,3002,SI_D_ED,2026,Y,Approved,NOK,9620.0,,,Other plants,Notifiable,,,,2026-07-17 00:00:00.000,2026-07-10 08:00:00.000
3234,47,Synthetic Site 047,True,NO,3002,SI_D_ED,2026,Y,Approved,NOK,9621.0,,,Cooling installation with HCFC/CFC,Subject to authorization,31. BImSchV,,,2026-07-17 00:00:00.000,2026-07-10 08:00:00.000
3235,48,Synthetic Site 048,False,NL,3002,SI_D_ED,2022,Y,Approved,EUR,9622.0,Chiller,1.0,Cooling installation with HCFC/CFC,Notifiable,42. BImSchV,,,2022-01-19 00:00:00.000,2026-07-10 08:00:00.000
3235,48,Synthetic Site 048,False,NL,3002,SI_D_ED,2022,Y,Approved,EUR,,Sewage treatment plant,2.0,Waste water treatment plants,Subject to authorization,WHG,,,2022-01-19 00:00:00.000,2026-07-10 08:00:00.000
3235,48,Synthetic Site 048,False,NL,3002,SI_D_ED,2022,Y,Approved,EUR,9624.0,,,Other plants,Environmental relevant,,,,2022-01-19 00:00:00.000,2026-07-10 08:00:00.000
3235,48,Synthetic Site 048,False,NL,3002,SI_D_ED,2022,Y,Approved,EUR,9625.0,Compressed gas cylinder store,2.0,Other plants,Notifiable,AwSV,Minor maintenance scheduled for next quarter.,,2022-01-19 00:00:00.000,2026-07-10 08:00:00.000
3235,48,Synthetic Site 048,False,NL,3002,SI_D_ED,2022,Y,Approved,EUR,,Hazardous substance storage,2.0,Plants for handling with waterpolluting substances,Subject to authorization,,Annual review: installation within permitted limits.,,2022-01-19 00:00:00.000,2026-07-10 08:00:00.000
3236,48,Synthetic Site 048,True,NL,3002,SI_D_ED,2023,Y,Approved,EUR,9627.0,Chiller,2.0,Cooling installation with HCFC/CFC,Notifiable,,Permit renewal pending; operations continue under existing permit.,,2023-04-28 00:00:00.000,2026-07-10 08:00:00.000
3236,48,Synthetic Site 048,True,NL,3002,SI_D_ED,2023,Y,Approved,EUR,9628.0,,,Waste water treatment plants,Subject to authorization,,Permit renewal pending; operations continue under existing permit.,,2023-04-28 00:00:00.000,2026-07-10 08:00:00.000
3236,48,Synthetic Site 048,True,NL,3002,SI_D_ED,2023,Y,Approved,EUR,9629.0,,,Other plants,Environmental relevant,,,,2023-04-28 00:00:00.000,2026-07-10 08:00:00.000
3236,48,Synthetic Site 048,True,NL,3002,SI_D_ED,2023,Y,Approved,EUR,9630.0,Compressed gas cylinder store,2.0,Other plants,Notifiable,,Minor maintenance scheduled for next quarter.,,2023-04-28 00:00:00.000,2026-07-10 08:00:00.000
3236,48,Synthetic Site 048,True,NL,3002,SI_D_ED,2023,Y,Approved,EUR,9631.0,,,Plants for handling with waterpolluting substances,Subject to authorization,AwSV,Annual review: installation within permitted limits.,,2023-04-28 00:00:00.000,2026-07-10 08:00:00.000
